matchId,puuid,summonerId,teamId
NA1_4474575545,cw72L8SvWvx3L3sTDNGaSARtWlsM2r_EdLDop6H-kKp9lKYy6N5T9yw_mIpQcKWyHV_-1R-RqDphVA,JsXbqc4ubylLerLIp6Z6euWZf66x3PpiKUlHCh8JQyE-R68,100
NA1_4474575545,zwDoRq2ocXMwhXc1gKmoahqfiAtNe46UR8eOMddQnQe5UaR1oYJwWJMHiMfIwe8rPoJF5XJF9yzFog,Wl1asUULF0ftmedIjkZ_KxEGJqVnCY1EhMkebL4Wf3JJVaL_ogUM9nh_8w,100
NA1_4474575545,InNUcVM2PrmSbyEGeD8LZ-pfOlVJsCQjgtSYD8q0AVvEdVkFishLq7RGploVBxwEZPDMXRfJ-ZmZzQ,7fpfHQg0NPudAWSLH1QT-4j4Nbx_KHSPmYHNeJvxNbythmxATclExVrZaQ,100
NA1_4474575545,a_Lu8c2Hv9k2HYhzdcyyLEW0w-6ALehpr-v3OjykOHbeasMW-ldx1cWi89rW-PVvztBVH_CAOLQ0OQ,QiuBt2mXOM6ONGgjkeM_DaDsdwK7yE1-VPACGhfRNSJVTZk,100
NA1_4474575545,7Z74qqVR0crVoppWGODAdlyIWivKoOOsjNucFozw73SvTNHYxLdvnKinVUXrA-6EtqUX69nBPgKtyg,douxZpahydfwi9VIazLSg3CAAkjdHqerPZvl3mvGS8XsrXhh,200
NA1_4474575545,uxLTSS0bOS-kBuyF399yN58MlYr_Q1ZCedtJxQjvZNkoIBZD8TuroPJ9PHMMH7bBGz1PP2ygj0u6sQ,17BD-nqm5IrU0W6lw3tL8bSykcuYIYCnRynkQe8EU11DEeM,200
NA1_4474575545,tamQs87LrEz8I5rAzX90tnpV6e0iyTW4gcM5isMjXf-rnzBvl0_pPb5U_nYfy6w5syFP4cikycbi6g,jBYJNf56SfVSoGt9_bM31Zi6nc_0k0ybxWAnDNv1Muurtg4,200
NA1_4474575545,1jwzqGflxHHqwLlrcwEBPW-G1xtbJJh9ZgH0zup6rpsPkRCFfd5qG7sb36aB5ATM7nrUJqnUggzxmA,0OZm6JDfth8aNGYnH-HR0ea9h0YD7tCc0q7Vpgpcgh-BO5E,200
NA1_4474575545,hqm0c0pRFDGu_l2vIW8n7nsS679pLsmSq1O2Gny8ThdcHOcJfDIEYwViSY1j78YSyorwfIWVjug_2A,zoPN6mMHA3gvm-VgVnw0i5YwUdxSgwgjVPVGKZAUxaRJXtg,200
NA1_4474575188,DgicZBLfEHWtepolTiQthFIf2_3i6a4ycV943rDmYoya6w_TeoOI1pojvQmidvlFe8HhjCLKp0nHAQ,UOLTX1x_NAJK_eREF9zPPqJaniL1mYdcsF-iKBhg7x3s_lr8pUG1nwlmgQ,100
NA1_4474575188,R3LVRDQ0YSYelL6lR40M4tjQ3diU3UtPTx4JI-KZNi-cLI-k04G55t_AnjCKapNonTeX_Mtw3rXRpw,EX77yWznXtUKJ9OJIdxR0nsYiEjELiVP-dDn2JfoNchJYHfWE_GPgEcf8A,100
NA1_4474575188,khW8_DBHZc2mogkRvxDs_31fUipRmwDp3xmu86Acm2f5lUh5W42D5VPDFLPMNVRsyeStkM-ggGtKHg,ozKVqqs7HZg23CcCLBJomCNTkRvjY4c4jO3Q-Vp414Mqal4,100
NA1_4474575188,fw7Uc8xdm9iOjYOvqw5eGHusqudrMafYbKvmnTtohivJh3IaJpmPytfU9SgQWn791yDLQfwW2-TBpA,j3drKqEPSDh872NYYzZnOYLmhiappkkYxqteGU8sghhS7ghC,100
NA1_4474575188,xJFR3eFoz--Gq2XDGe9eMlEOHQkeKQcddoYUz9kDK1v2XiUcR_vG20_-voAvVYMhj3lOCwax0oy0jw,e9ruC4zNasmmDBmbvn6Ap_M6bZCYGqIPBWS2gEOsPLG-P3T3VXFobDwOAw,100
NA1_4474575188,1OPQVrcXbA_c13kOvXEBq5vRHSBqGmeKRHc5ceC_kN8DE3TO5UlTSVuB3nsFXPM_Kq8Z7H3PBY8ftQ,pcHwh_2Bjr81z57uP637CDJLA6nCnUXAvcKeQuKlwCUD9UQ,200
NA1_4474575188,MvIqwcEZKnLjoctI2gUAxFQ3KScVbsfbypluMOCBWAcdLmzgJy8Rcua04NIeKoF7DfS8kLlebbC2wQ,i7shNEUCZhutkgPb4cUbkRCy7VJS37VFIfYqIG9kUNOiV4tL,200
NA1_4474575188,F8WdCTyU8IfqzfXnEMl6vy5jXr3q-nsUzm1OBJ2_kITmIp_cRUCOosA7J3IwWTmhLwgyQ-5Y-zSlfg,GJLT05gF2b7eeJtHIAFRZf26ReYvpn_pdaBtiDm8n6-O27c,200
NA1_4474575188,FIymS_KudH-saj-0r5jqjDQ3sShnfOomiaPi0IoJ-x3Hm5S9kS7ehC8wXBHFJCXz5PXO1gvmsehrZw,o5YskVrzFwXShYZsHz6rnGj-x33rM6B3GBwYTZm2FtVG51kp-K9rorPo2g,200
NA1_4474575188,ZoTbjnAgrI2mmw_l_uyzqfTqJlBSwAp4Z6i_C3JQSKsGXmTF_m7AS74WjTD_B-WuaMiYcP8ROjg-xw,MKWyvyp15W74Mz_8JvPNmYPGJQOu6KzZfGz-_js1kQuo_sY,200
NA1_4474575071,67oo02Xvvp9pk-H52AKOC9CEdCWR4-B-5eS-nGfZjHb7kXlBOHFLyDyYaEKN4GXxHEDV_cU32aHoig,1C_OR7c0saym2LVFo1JCnLO9MWCk9hWE_DdGQ_5GkeMbSOI,100
NA1_4474575071,NXNjg33sUekRinj7ZOkrqQ-I2LdhWuAcBpRKa3HBUk5-ixbKzR0d3Udor--5Dh8JMpjVVH9009m75Q,GUW8DkJWGi-BgN2FJxOpQXH-bP_4e11BjX9bCRSbf77yhss,100
NA1_4474575071,QeY3RkzdS8_KTDzh_5k8FWsmLK3pGjXfZ9bPWJ15A2w9GrT8Ur3hfiPAHhPxnKaPOjiqviBjBrLpXA,Odfv-Th0sr0pWBnLEOFsBRWg_PtnLs7IrG4VCMC5Ay1MLc8,100
NA1_4474575071,Y4u68_iKTVgOcTQ0_iiR9BSFN2Yto6hTM8uQ5ctHhQzKM9qVv2WeGf_JugK8s3r0u2lsqx1qghyKbQ,x_xFyuaj0d5kAk4LRFq7CfOuvwPt0x2HUg8y0L8AzD9sLsA,100
NA1_4474575071,_2FTw4O52RZpXhfDNwya2F6RsAGgFCz-HzLB6xiqiEuYupjZ2PlCz3b1-HbV1GzTlJ1WH4aXS0qWjA,mo_gglZpDdq1MgnClTjfhOfQwzsixqf8cpplp-LijTRsXxLJilN-svvi2g,100
NA1_4474575071,achVe4t0euPrGKAh-CKACIkc_7ewd7MLsSxZmpjc0flEvq3Ing8OgvG3Kq-t-up3N5O-fuq2gaT6Tw,_MtIgbsVawwfBR2jtjJW8Bq-lX2cewMxIsz0F0zR4x3rhcV4UNUbVeq1QQ,200
NA1_4474575071,1yrnrA9qPj70ju2HjBcZmG64l_ZCNTGggv7VIKpmA9V9Jzla7U6C2wlpy7LPj--P_zIH84IydXlS_A,EmnsmsyWW90yDASjAnyUxXngW2O3t6nkx9LjD3-wtxaog2s,200
NA1_4474575071,rJ7pbPxisvEYa7TE2LMOJqixxHPeEdw1XFqWaAlEDQX6vH6Yt370_K7x-phZXeGhkLYK-uISI-kDpQ,g764lsFy-ABMVUW2ga2nHsHedwRSaAWC_ZBRFAz0RqRhCzbtw_k_RqqImA,200
NA1_4474575071,6fpRuQNZHoD_3MIaZcL4Uv7GNuTZOU3tx0ZdkEgZzQ_LwFSV4g_s7-2OQizbAv94LuHqDc86Gwzvdg,9nBLuZOwhoyKroY78S3eFXYSEp825KCF4JdEGBTavqgcKE8l5W0YwyR2jw,200
NA1_4474575071,t3HNj0KSvbU8RrCq3tn3gkxV2OHgiTmikOziDn3cCJEVicSAY-cv0oP1AJ6GQPS4pijDWvbXX5jSQQ,68FOjevp15tM0Tto9SYe5b_DG5O2bmk9SBvuVSMwvojA829N6DMomlwXbw,200
NA1_4474574652,W3v0BayHdDQh26HWVSwdUuf4DM1uKWffa8v6D2lHUUeExpBRwqgoKDcETW24D6z6WquFmgajDRpsvg,CHE7KoQxa-up2PUNyu7HSHlcLUDWwszwNzCJzrEDf7WqGFK5,100
NA1_4474574652,CNCH3SpIokiS8vvL0s6qvlFe8ZTd2_s1jW0KKWKFiGii4roHgqqmyKDlCzRDXX9A1PcMYU9_r1kUJQ,as1IqxIVqO3NN5UwFmpiKVA6f3hm298uRnre9pCHM4E1quE,100
NA1_4474574652,Ef6AtwH6OBKRI7IejQQvnCwewYf8q9pQ_gB0FRSr15ylFGMk4jbWNX4UyA3jo5HThdnaNb60QW6pbw,VnMbU1l-wXRdgmhAQBXcONKfxkJrCz6JLlvfOW3NC42QOg_Q5gPf9iy3-w,100
NA1_4474574652,afN7lj2HJY8I1o_pl2TzSzLasnTvIXbiMSjBQf0qb22dVq7At7WJFuD5NGyhR0wNUBmiisHOkLdlMQ,js3nK6yqKu2fsqpRyGlgN1L7pQBYOr_CJkRXdE1m7wE3Z08dJcCWHfUpyA,100
NA1_4474574652,CHkbDZ0SYPCnrpVeD3_hlFRh0Q40xi4cgRtMNTTRVpodox1wfcjNlIomP59b2K76vo9ZB-nZ_QlNWg,z0UbPQoCFNQ0QpX1z7mKqkBbyzXONoPMc4_LW5a2ungkXhRx,100
NA1_4474574652,f7UpLaBlVpxzyjrWx5T0Z8KnFwA67w4Xdp6SDQkYLpNmfLYSXZ2Bcf1xi82WE3qOI2lFnUeY5cHNFA,z8L4BArIgAfaLdo8__cdfm5pv0oSfhe4uJmSVDKY31E8V8w,200
NA1_4474574652,SnVpwzDXetrN7UqUURx_1mOWhoT5nYQznVeUkB_oeA2LE1yxztO3yJVWevCcfvz4zeuJJ1CxX1V4bA,ZaO6ky-yxaot58AS1razXCtSrxbkeHmFITaLdw5E6PDAFJmdvfXGIWRFXw,200
NA1_4474574652,aIZvIctvBmO_oVr-Q-YAgwztq9Tbh21hdSpawN6NLyFjSNXZkij3kvjpvvsnygpAph8NKxm_lNZLMA,S0NVCREfO-XZZkVwuJ3V4r2_5IxCIpqTzDiCNx8f_4MfVA8,200
NA1_4474574652,rwWwHuvjplccpxMQGaY8a5kv2STSu5aeeodiWPxgs4eqQlSfUPzFPCw5Ovp0zw3kxxJNEaPnUz-sqA,5TpxSN4DUOvqunGT1jcNF2pu3cceaZ_FuaKSFakkqZ6Q2MQuBe6FOGC2Pg,200
NA1_4474574652,W7_YovgQZpNP85vKnEpGCccpTrHBcSIFM6dW7amEMPVZcySWnuUexVvneV_s2IP7mzipxjw0dBY_Xw,s1O7jtX_mVOYPOqZ8uQQAzjFaA-Y_4DWZbQTqqbpalhlKyMrGSEviWmEdQ,200
NA1_4474574590,jzEbw2iw1sRWPW-l29sj76MSZEXrdbmEZqU4TOHE2YvYXTXe4njeTxNH4Y-QJcMaV3ctC5emTZioJw,fP-_b_BAcu0uVrKb8uORJWTXLXiqjesJS9f2M7RdcKYun2Y,100
NA1_4474574590,rUW4o2_Ir99K7e5IVOxiMmNMPvvdIxTGwvNBqMaquOssjM0Lp5hLxhPCuIoVK0HPFBKvRcEepawPWA,UfMM3xbF51qY3jJzHfAVSNeZjPcpGCGX0OWgyAFSiRHAsP8,100
NA1_4474574590,jLZ-VdMNyNP8LEriiJDQERvJvp6glAjN2kYoFPE4H4NG5mmCs5YLh63UPD1Ppp5vPAnLMbh4vS5xQA,nA7fyXZHXfe_DnWsipYwTbtcoNCkOcLROzG3FNzXnzXUtTc,100
NA1_4474574590,RvkjU6laFnCEEVa-KuAfxIP3C9yNySH8i01E358UTWmubmrLvSLcizGsMeeS31aAW38SpDKWx0yqcg,XXbitEYc-agwHfMLO174tPhC1PmcUx6mVzDXWEogX0FoFE0,100
NA1_4474574590,GrC-xuaI7asNE1A95vqGgX2EzbLZ_0dUfWZq53P89GtQ7W6QaCIy-Af31yT-3EFA49OLNUp-6WPbRA,v_AQZLneucAkagA0_MSiMCOrKg3p0RiyP09O41lsiRcOzpE,100
NA1_4474574590,huEbXMB3c9T5JgfljIzBFFH1wbbywLI5fpfG1HZH4sVgvk5d8MV24NrOyPlqDhNAYl-3-SN00hj0zA,aum1ZWd6mw1YvhvFhmXEIf788VwSyClnT09qwHCa_Nn3Dtw,200
NA1_4474574590,uwnUAZhujwlpnVdL8HHz0BWRbSCHOtUO481YKV7keJI3SW5px-m1d077-hTKAU8Lo8EfIZ3LSvkkdw,KcbTAUHUPI8TVrpZoHmPBC1IWwyDBKJvaMH5Kwy6Joledp4,200
NA1_4474574590,lbS4jNHcmi8revysZ_OO4tmohyv-P2LrWFME0J2MDY40CdbRHM3Fmo99NMGITLOXf64J0T2UQwuUTg,P4iFrXI2bsQQZGjh9u7jK9rKszUVRFqDwyIRvv_W9cYNkrI,200
NA1_4474574590,5N9cCGyhoIRrvQGFnownWM5wdUMqG-ROkUBFLTmch7XLJDVhUvt_4cKDjWXg9r-UpLVQiiQT2MqHKQ,y26EJ6nnu1HI6Adn13Xd_0LJxXzmhSPCJhtgYYwBJL8RVPw,200
NA1_4474574590,WNjEe9BMhEwYUke6CH6v5SY0Vy1X1bFL4wjN7CdbiD2W3K-OnUIzxNTQSOpod9tDeIZhLTmFuEEAzQ,ee0zXYO6aOVXvFCUswvat5kmNWdeTjqcG7bVA54RYev2gEE,200
NA1_4474574443,DuLkVya2IIdU5CooFf98Kx7X338dOLMEgUHy4TNHb5ywxCXeQc4rkk8v_XsfI7EDveyt0FkQ2SBu-w,XAPvU9XGaFI2dINfB6hBuKnBTKWDzAO2df8CKGUqrAlRoDY,100
NA1_4474574443,lOk5sib1Lue-W80CbaNzJMtqvpzskZjze8sdSYx63vXX9eLC23xSw2aB32TTOEc8EflB48BKc03msw,2kmG8KUkxIF-9M1VdEhMjcf_1uai1tql-gk4VpPTBzJVaIA,100
NA1_4474574443,71nn7oLkjaPm5r4l0sksI3BNE_wFfs61z3q1zcdzon0c5IPPoEAxXiyDyI7nBMBxSt0ojtDobvJVnw,rYkCqtjDvj2z5FXGhMlodRRoA74biue8olxIgvqTUyPCJwo,100
NA1_4474574443,X_lfhnHXBGCuK8pl9oTYIRx7UsNM27esq-HqNtH-wEurRTzgc9kZ3O16Wm4DBoIJt5QompllzhmN1Q,_lnXrg_j0p3UcYFZB374VDbhaXmyMhOx_rBSi-JLSpj-C7M,100
NA1_4474574443,hkW9LicTsUsM7jwYMO_qpsVflpswPAEUkB49MJfmVnwwbRlF3ab4CM0gX9uJRh7P-lQmlaJcbi_-JQ,ooqFHw3xmRS9uNqqU37Cx0MC_hzLI_iysCJa0fa2S4gPzzut5cUeFnKJBg,100
NA1_4474574443,14Bh6jrBUUK0BmlW4f3npelE7RjSqL1xrKDJgBBWeHiq9ihTuEZc0Dm3U5-CSke4W3SptMtqKWGCfg,X2tLG7V9cmjHB57cyLC9z8fM4OJtTLClhh2X8stDMppEMTs,200
NA1_4474574443,KCyKcVW4XuBuS0XKinDEK3J0K3nqXJluE55K2KKqNcVTu43ar6emje6hcVDDC2TphN9FDdqWM2KTkA,LJvl4EimmYIE-KmbXZQDqlwBYtc1zTusoWr1AJLpzc1Tc8w,200
NA1_4474574443,rqgTFJfYnfSFsXHpm2VgTzgQivAXFAaWU6mP1b_BOM79MKeR7vP8QWWrVE1k0EJS-ERL9NG-U0cfUw,6Cj5MWtrRMVJceLKocjJCH2dun8RGe8yY5Tlhpf0f9lJsq4,200
NA1_4474574443,0z2F5tVKJH-JSJR1AzafUmfl8NjufGMsCX0hmnKBLdGPS2R9zxot9o3wEM0mSJ2DDm5ANJjldni9mw,GQMd0rJfY9FuZI7R-JQ29f0WC2xBB-23jms4P0x_fOvae6dBivX0uVVhcA,200
NA1_4474574443,jfGrnFFvlqJDSa07LLFSo_d-wEkeQ9e3Pv5Sh6yy5UJreNhj90x7umhwnfIfimqB8BbvAY6TZseFfQ,azV_G5Ixd_0GaW2D9sig8bz3dgir2-qbmVKCBMYZC5jWqKI,200
NA1_4474574382,c59Hf6j7ijuimL1Kta62cCGLY5NlZs0I1cXNTuAWJw5gIeBbmv1wf5mwo3v7XyJ_uh-wTpYYbU3fWg,RNH7pytNGzldUYsj7Pn5RR0RYLGqlWKS4xZOzU2nG_udVUL5Bcu8Vg54cA,100
NA1_4474574382,jPedheumiS9R91udkD5zY76VeokBkHnZ1ABNfGUua8xHFWHoYSggFqNbCmS-RWRpzj3LIdMrxOfUNQ,nkvV5Clujd_QTBWm0yVY5nCT3Tg90gR2JXZl_CimIG-VHcWaSfx7R8N7jg,100
NA1_4474574382,s3dzKjbMc-fzJmQgzqeeKF5WBcHCna2kWxNxxlpeKfH0gqnu-_IbrRdZ7EUte5wdfoDokrjbJ1Ei-Q,p3oA-a8OoKo1iDn4g_d6Vn9Ap8vtqYKA8fjlNVLopbn_UWtDKLRHoWAdmg,100
NA1_4474574382,3KohxP_T0Ld3MjdrrQoTsW94NpDMn8HB6AZVN3s9rGY-lVheHek-joTw-FWnfEWZ36uLXP64UB6swQ,jgO4FSTxi4_2mIBu3l7pdxcq5wzETJNHMg4Ft5uUKcaKaBKamaSNqcLKPA,100
NA1_4474574382,rxR8emuts5Lzo2nwGuGcuRvikEbpSC_OINyi2PaiojqNz0lu5jzTwjN510zWdOuORd8koQZYRAiJZw,CX_LH7qNbtgmawJSSx6vQs0xNxYfymKjM-VH0-KHvpiW3rPnCfEKfxqQlg,100
NA1_4474574382,m4vK4bI8uvn4dzw1zsapWH0fvzWnynrQHbfO7vcu3jG7afxwq3PjyGPDL2Gt4G_iC5YPb3nkwEkaNw,ITq040ZX3_H3zCL8nC21xdGjda6QWYboE7QIeorw0IS_npE,200
NA1_4474574382,CVaeYJ62sKJoGVc9fZZZ5RcXQbHGqY_M5U3nTO2ErLCJhsGXTXGyj0633IGaDeUwaQlv_oKMEZQPyw,8pK-ds8QMWAS2e9rNjiKxyUimJfdo1HQoE3EwAqjQ0IsS1s,200
NA1_4474574382,bRwzfBIKk7h0wqXnxeKo06SwfDLhYv979gDbpXD1jPnKPGjPgCsZEY7IaL3tFzo0p-H9JiPP1MTjDQ,iFlxbE9J6OXycCk27rZ6nDErFQihrhpiIvwPAopztyvBWBnYtp9RbaCeCQ,200
NA1_4474574382,LuB-ldDQHDotWyxALwtqv29DdQtZe8F4wtLAzxNzBTXqAMD4OUMaRzLKBltQKUI4Wqx038TYoNlNdg,mbhFjNSoIqmOd4ZLdjcrjZ9V5Lx_QgO2vtaHcv4iGeXoh39IP7tU1MiHFA,200
NA1_4474574382,-6viLQ-QteMHyUqChvaHSl7AFEQ__K5i0CRTsW7A_S_lMYewZqAT_TGswDbl8VeJza9RoYGH6l_yEQ,QBvtu8V1wTML57BfON6PJotufGrUtOOe4bmQ570SJ9nSSV9C,200
NA1_4474573886,sFUT-R8W5zV8S0eZAkJMz_Eml3LEi6ypb8KyM10B6ujOdZb3_3I0iwsS4sfesUPpY51GGHk3kymIbA,WtmLIol0zF-gRTSnxs18xgCOU7oZWcgCVhOJeCFexhEH,100
NA1_4474573886,XuRRrk_clcT2PiCwdBHMDCv2JSpUR6OkZnu3_39y9Gny-Z-6cubbFWT9SheX7hQknCdP1pm-7WwPUA,A6qIRcrVqq5x3HO5xJryoupeLveBuWLrhNYD1Bl3ZCC3CUU,100
NA1_4474573886,F-W5XpHaVhKFZVk6UJYOdGYRSjgE0a86TERssLQVNZIior7FzPbCLcj05dKNbrV6SBwzymw_4IqGgQ,RmfSDDMACA8WhZWZJpsOnUDXrVp2nYKlAKrhiGmzadL1QEk,100
NA1_4474573886,7SYv23SOcGeulpn55Ryjg-PhdtpN_DXuK8KRO7F692hoBz15hgvh2Nh9UI3ftMJbeibFt9u-PeDlCw,09PhYIWyf4rd6i10L4craCqeFRbApi3EhIVy1jnfurmHsokQ,100
NA1_4474573886,j4U--EoLC0qt-cfSywQztAMvwQ32I4mdjvx2xIq31paaPMZs9jmV1xDVyE02KXO6i9UCPV1u-a34Rg,_qACMfUzlJ-86Uoa-k6L5BPEz4Y2QYJ6dIDi0AXyy721gmY,100
NA1_4474573886,0HSMbNZ4wU_FyUFfEOhxQ3g5x1caWDlxdX0DaaiSz-BcSiPBIthr8LbAtJ2j8xt968rjugFVrivZSg,pPSl0ZZuwfNjo9TQsgzOhJN5ScoA38UHjuktHKgEubbWbPA,200
NA1_4474573886,qMel2ve1OqnE7nuE49I9Mg6ZgKWIlrwaTB87Ytm5xPe-tJYgM7sKoDN3gH0bupEKPA_C_JlmbvSZ2g,5wtcPVYKv4pa7EGk2cSuKt7MYrMAFT4GqL1UmTOeOaE1u20,200
NA1_4474573886,NRnIc_R38IhX-JcZLzzP1Yp4zzcqnYKHBuDhmOZo9Cc_oi-2mWMlXwBIJddsOQAhZjj8DIDZfhH1pw,KctJBJzkhaQShoyQcREAFTd95wBERz89HLdIMSQH4Exo8FY,200
NA1_4474573886,5CcVbNPQnINDb0fzv9GQB2bjN_uRR1nmspalEn6dF1VZIHEQHpGlde0tuojnv8DHp13wfyvNHd4AoA,cIq-VGMIWt_HISvRkXF5c3TEUj9VEcc-yNJZBG1ey4vaaEg,200
NA1_4474573886,Xa88cS_dqadQLvaMfsScj4CROc9AGgNFYWnIuAf7pMqzhFH1iqm-vtpZn8GLhfzGRxmWbWuTSUcZwg,J69ntBc54pVzb1XJH_lzjNllTmz2CpP8FEcDo44XqGAGn8RDbTR5DGbpJQ,200
NA1_4474573484,t2cXwxYLgQKgUyJTAAyHT8kO5QVSbbgC5bK8SPe7M3HHVosriU6sBj4roevR3BHqj10F_5tMgAGz8Q,HFIdO0IMSlJb33wMwbh0xKViQZhNT4AhgUKv8vtTOEn6QEs,100
NA1_4474573484,YsO9ccPO12bg-mf7SqQ4Sd5Ok5ipaFpmyA9Ps41vvwwVJ7IuwKJZgKQFkMt_Cn0FhWRCmMDV613LPw,AF2DKn83Twdd0kwkGDuyAwn5PSyQwY6xvtN12gC_MUEHFLg,100
NA1_4474573484,Bv8HhM74QY5gS2YcaYAWXhNCOYouPlB94lsUls9bouYAwA1spRZ1xvKEF_DGp6PzYjwkmqgJsLhUQg,O9DlzaORSbo8VQ7XUgbfJBpQhJx2gQobHGZHYCS1doAqCjc,100
NA1_4474573484,eI-31rZLPqV31Nr88U2pFjw6VUdNvAzJoAP4d1eajvqDnP9yI4VgaX4-IANple1C0eZhg_UfBBewnQ,ufnn2mlHRoxBa5ZeHhRIv2BHIwcI2b8LMMyp9bgNcFGhKm6JxBcB4rQKUw,100
NA1_4474573484,LeULlFLGKfD7EhncTC7in-ZttxMgiKwXJEGeR4xRUld_N1WQpyk0qV7Azy6U0xGQpPoISRAoE2Ijaw,urX3ltzKNbve2Prw_LJWS1luT4ajt7D4LoZzyTJEJggfGn8,100
NA1_4474573484,cTg6n0rtOcPMExB09B5bvSs7fCNR5cEDIsaxiZSMj5JRsFjKGbfO-yMZfk5WJQnxmXqjYAyFCZdxbA,Imx-jGBZKGxSH9U-MOzmZwIyznIAY4JhsBoE-UD6O5Q6Wik,200
NA1_4474573484,FXtuEgWGuoijTCkI8F2X1MEFyqUQois55sEuDZfhENI9a3-3soTSaHXtYTpCtA5wgTHDrhG4XPenwQ,UDeMql3UID593gXbMDTyBPcYIxxjmuZZwLckB8iSxESdax5IdjwiWMF9Ag,200
NA1_4474573484,p9ZQwhvm4B3NDOhAg1IBkfbEyhdOJqQdk37ap_v-8gcIansI3HQ-Bb_eZmYgywgGjDXzRk_HkT6ICw,VKGp7ruWMz1reukMT6l3Ir0RPR6uM5dCuILMrVe_WpDOtVg,200
NA1_4474573484,Ylr2zLO-rSzOwZoKzE5vZlUkAqTnNB_G6yIAqNSWg_2FQsOIQ2FByJ6GaodGruxt9QEqjiFzewJPVg,7dziap-s65VzO_DPs9YfttDaDViVXqtn7VJhsEws8GDbHGM,200
NA1_4474573484,o8vxXy2u8vl8-JqHlAGdBV23TH3rXtz9PKuKW1-uUryW_cCEx6jq-yiYZDXUKc01gxGg5s2t2arbUw,mxOI0WAFcODAfd2ZXurYMfSJ_BWruHLWrTte-wRoQYq4IOuqrXM0QcXP0g,200
NA1_4474573410,xHK-dkfjj0RnjELv811aGO17NxBcEjFZsI7zfy4JCMWlymgJ-njjn6nU2uZsLWxnBbHdSvldviOtzQ,Mnn2tA9kTmyw3O0x6yWxpHy85VmS8dNjKWlarb5gs0OBor0,100
NA1_4474573410,YKcBk1wAtMC8h2tatBfDL7WsCFTuHZT97HG-HqS4drRbnxPx_d_ZCjE2jhPx8NUu4HBFY8cHj0aGZQ,F3c82N5UAeNLfhxmuUJi6m3M-r-lIr26CaDE_iQJUo-ZolV7,100
NA1_4474573410,IueTu5g6Q8F_gjGKLwxkPiGs5Dgem3ih3AEdLYqSDVVuuti1JJVSHTyA-hBirJ75e6FQCEZBvfE12Q,q_6I0Jy6p21DjJrOwvg5uEw9mvyEMM2D_ydDAd_9bugA87E,100
NA1_4474573410,yksYey2pMnpCUJ4dZTC1Q2hoh82_n3Np1yQ4l6YX_hYBebJXEBEzwl32yp5MwlpZPGY-EcD8xksWGw,_I-B5YaBDhBU41dCpre-6-IX_SciEDyQ1-cGI8zogag6Tnk,100
NA1_4474573410,9bTU-KPnZq2kahmNxX3G1Gtvmaaq40OBy-e2ptVMW8DgzuCF4XWccKFEirAA1LYWuKozerAEIsgiJQ,BivzJ1_qPsAL3zbDRtrjoxPTq6M4_nBrxLlR6wp8BiZdWhM,100
NA1_4474573410,Dw9ZL2Ah-5hcKpmmYOBb_n5qcmvB1zMwG7UIpwNh4L0bKhbwlxLU3t3jldNsE0egddE6i3rD0LOQZQ,73ZRFUnQ3pHs-trBbJY1jqYJB5oR6d0FXY3bMFam3fgfXNE,200
NA1_4474573410,Hv89yZxZIZYGBYWiRn0N-72ObBcSlMdUXz2fYmLoR7jGCSHoANjLiVy4fDS13UvsfrUX6e5uZNHcqg,c5Tx2j31ixCcPIWmj1YDHC8zgP4zuIwDP98ssDkwaXIBpFU,200
NA1_4474573410,DYm_CwOzwZK39cELIk99CZlnlJuc1arQz39fzKyDM9TF91tdE8x-z1VmzeCkBSwUb60nukTn0X8C8A,dsvgKOEEe5Nk6mY-773JzpwINnKIGK7eXWS1BcYTTfJKuy4,200
NA1_4474573410,KJOlwTDeNJcATmi2gy3DM55Tei8HTYCC74muRpz2eORldHQYpckxD0nAw92Ke2YA--C9B11fQyYdcQ,02JZRZQxorw6ulMHtg1EmVXctf6cFi0IktJge8xBDK7iB0yU20PdRD3nCA,200
NA1_4474573410,u9nkY2T7Mkt6lZZSNp1ZsaTHWjuo-frkmgU6M6snOSAt9PnuYNqAQagPEKp5_hmp_2lukk1MxVf7Ig,JyMgGYCvoOiEnsZOnhXRmKMlnYXQYrY158-iWzk0TPEkwh0,200
NA1_4474573105,sIhl6eO-5rWXYgbumy-Z1GgyXHRofkTkBaYQhEKD0708y4KSi8Ng0eemLd2pWmcry-6mjwZi6aBywA,RkfTBkufaIBmONOkncwngjvb0eEkd5G5A0WX3QRLYxzhOqs,100
NA1_4474573105,NXRY89rF95IKHKODhmiFFXC6LTR3_sz5DDVTBKTPC8EoA3dEGcV514bI54EKnYYv3p-Bp5zTJWtYgw,QtaFbcgHvrK_jvrZPwD-vUFWVlhdCbYMT86z9zjwWJx-YIQ,100
NA1_4474573105,UsQNOujucUljgex6OfO-dkz9zU8zBNRCyr1zSR1MRna1TnMV-nyl2E0v0U305-OjLG8XjpgNL3OeDg,9O3ABrBGKy1E_P95pJmDg9zuG4x5aFu_sXn5XbDlGJwKS3-P,100
NA1_4474573105,WIhlRBUVJkyTOBL60X8UvW-PsveepAKnnoKvShjt3VmScwxGAqlddlE_IZlVMHKLSe9mnkRKGXdz6A,wjjdh0LXQoC32HqZ-efqiDdoDlvauIgGorwA0Aaxo9auMgM,100
